ngram	w1	w2	w3	w4	n
yang_telah_merusak_masa	yang	telah	merusak	masa	2
yang_tengah_menjalani_masa	yang	tengah	menjalani	masa	2
yayasan_dengan_masa_kerja	yayasan	dengan	masa	kerja	2
@srbaim_menjelaskan_masa_lalu	@srbaim	menjelaskan	masa	lalu	1
1800-an_adalah_masa-masa_sulit	1800-an	adalah	masa-masa	sulit	1
1930-an_di_masa_kepemimpinan	1930-an	di	masa	kepemimpinan	1
1970-an_adalah_masa_di	1970-an	adalah	masa	di	1
1tahun_merupakan_masa_pembentukan	1tahun	merupakan	masa	pembentukan	1
2Ne1_masa_lalu_celebsplasticsurgery	2Ne1	masa	lalu	celebsplasticsurgery	1
3T_masa_tugasnya_hanya	3T	masa	tugasnya	hanya	1
54W_yang_mmebuat_masa	54W	yang	mmebuat	masa	1
90-an_adalah_masa-masa_kejayaan	90-an	adalah	masa-masa	kejayaan	1
â_masa_yang_burukâ	â	masa	yang	burukâ	1
aam_maa_masa_damai	aam	maa	masa	damai	1
action_menghadapi_tantangan_masa	action	menghadapi	tantangan	masa	1
ada_asumsi_masa_amnesti	ada	asumsi	masa	amnesti	1
ada_daerah_yang_masa	ada	daerah	yang	masa	1
ada_di_masa_depan	ada	di	masa	depan	1
ada_disini_masa_masih	ada	disini	masa	masih	1
ada_hingga_masa_inagurasi	ada	hingga	masa	inagurasi	1
ada_hubungan_masa_lalu	ada	hubungan	masa	lalu	1
ada_juga_yang_masa	ada	juga	yang	masa	1
ada_kaitannya_dengan_masa-lah	ada	kaitannya	dengan	masa-lah	1
ada_karena_masa_lalu	ada	karena	masa	lalu	1
ada_kejanggalan_masa_tahun	ada	kejanggalan	masa	tahun	1
ada_kejelasan_tentang_masa	ada	kejelasan	tentang	masa	1
ada_kejutan_masa_saya	ada	kejutan	masa	saya	1
ada_kekerasan_tapi_masa	ada	kekerasan	tapi	masa	1
ada_kepastian_dengan_masa	ada	kepastian	dengan	masa	1
ada_keperluan_di_masa	ada	keperluan	di	masa	1
ada_koor-dinasi_masa_kan	ada	koor-dinasi	masa	kan	1
ada_lagi_masa_depan	ada	lagi	masa	depan	1
ada_masa_berlaku_untuk	ada	masa	berlaku	untuk	1
ada_masa_berlaku_yang	ada	masa	berlaku	yang	1
ada_masa_depan_bangsa	ada	masa	depan	bangsa	1
ada_masa_depan_dari	ada	masa	depan	dari	1
ada_masa_depan_di	ada	masa	depan	di	1
ada_masa_depan_yang	ada	masa	depan	yang	1
ada_masa_di_mana	ada	masa	di	mana	1
ada_masa_jeda_hingga	ada	masa	jeda	hingga	1
ada_masa_jeda_yang	ada	masa	jeda	yang	1
ada_masa_pakainya_loh	ada	masa	pakainya	loh	1
ada_masa_penindakan_di	ada	masa	penindakan	di	1
ada_masa_perjuangan_dan	ada	masa	perjuangan	dan	1
ada_masa_perpanjangan_pendaftaran	ada	masa	perpanjangan	pendaftaran	1
ada_masa_sukar_sehingga	ada	masa	sukar	sehingga	1
ada_masa_transisi_ujar	ada	masa	transisi	ujar	1
ada_masa_waktu_proses	ada	masa	waktu	proses	1
ada_masa_yang_lebih	ada	masa	yang	lebih	1
ada_masa-lah_atau_konflik	ada	masa-lah	atau	konflik	1
ada_masa-lah_dengan_menurunkan	ada	masa-lah	dengan	menurunkan	1
ada_masa-lah_dengan_rancangan	ada	masa-lah	dengan	rancangan	1
ada_masa-lah_dengan_uang	ada	masa-lah	dengan	uang	1
ada_masa-lah_jadi_untuk	ada	masa-lah	jadi	untuk	1
ada_masa-lah_lagi_soal	ada	masa-lah	lagi	soal	1
ada_masa-lah_ujarnya_lagi	ada	masa-lah	ujarnya	lagi	1
ada_masa-lah_yang_mengganjal	ada	masa-lah	yang	mengganjal	1
ada_masa-nya_yang_pada	ada	masa-nya	yang	pada	1
ada_masanya_dan_masa	ada	masanya	dan	masa	1
ada_mengenai_masa_depan	ada	mengenai	masa	depan	1
ada_organisasi_masa_yang	ada	organisasi	masa	yang	1
ada_pengurangan_masa_tahanan	ada	pengurangan	masa	tahanan	1
ada_peningkatan_di_masa	ada	peningkatan	di	masa	1
ada_perpanjangan_masa_pendaftaran	ada	perpanjangan	masa	pendaftaran	1
ada_perpe-loncoan_dalam_masa	ada	perpe-loncoan	dalam	masa	1
ada_petunjuk_untuk_masa	ada	petunjuk	untuk	masa	1
ada_sambungan_dari_masa	ada	sambungan	dari	masa	1
ada_sehingga_masa_aktif	ada	sehingga	masa	aktif	1
ada_sekitar_ribu_masa	ada	sekitar	ribu	masa	1
ada_siswa_di_masa	ada	siswa	di	masa	1
ada_tanpa_masa_lalu	ada	tanpa	masa	lalu	1
ada_trauma_masa_lalu	ada	trauma	masa	lalu	1
ada_usulan_masa_jabatan	ada	usulan	masa	jabatan	1
ada_waktu_masa_cuma	ada	waktu	masa	cuma	1
ada_warning_untuk_masa-lah	ada	warning	untuk	masa-lah	1
ada_yang_masa_kontrak-nya	ada	yang	masa	kontrak-nya	1
ada_yang_masuk_masa	ada	yang	masuk	masa	1
ada_yang_menyebut-nyebut_masa	ada	yang	menyebut-nyebut	masa	1
ada_yang_sebut-sebut_masa	ada	yang	sebut-sebut	masa	1
ada-lah_masa_yang_melewati	ada-lah	masa	yang	melewati	1
adagium_lama_setiap_masa	adagium	lama	setiap	masa	1
adalah_aparat_partai_masa	adalah	aparat	partai	masa	1
adalah_bagian_dari_masa	adalah	bagian	dari	masa	1
adalah_bintang_masa_depan	adalah	bintang	masa	depan	1
adalah_buah_inspirasi_masa	adalah	buah	inspirasi	masa	1
adalah_calon-calon_pemimpin_masa	adalah	calon-calon	pemimpin	masa	1
adalah_dia-letika_antara_masa	adalah	dia-letika	antara	masa	1
adalah_dialetika_antara_masa	adalah	dialetika	antara	masa	1
adalah_ekklesiologilita_di_masa	adalah	ekklesiologilita	di	masa	1
adalah_gereja_masa_depan	adalah	gereja	masa	depan	1
adalah_hari_terakhir_masa	adalah	hari	terakhir	masa	1
adalah_inilah_masa_emas	adalah	inilah	masa	emas	1
adalah_investasi_di_masa	adalah	investasi	di	masa	1
adalah_jembatan_dan_masa	adalah	jembatan	dan	masa	1
adalah_kebutuhan_masa_depan	adalah	kebutuhan	masa	depan	1
adalah_kebutuhan_untuk_masa	adalah	kebutuhan	untuk	masa	1
adalah_kembali_ke_masa-masa	adalah	kembali	ke	masa-masa	1
adalah_ketika_masa_kampanya	adalah	ketika	masa	kampanya	1
adalah_lamanya_masa_kerja	adalah	lamanya	masa	kerja	1
adalah_manusia_di_masa	adalah	manusia	di	masa	1
adalah_masa_depan_dunia	adalah	masa	depan	dunia	1
adalah_masa_depan_gereja	adalah	masa	depan	gereja	1
adalah_masa_depan_kata	adalah	masa	depan	kata	1
adalah_masa_depan_kita	adalah	masa	depan	kita	1
adalah_masa_depan_mahasiswa	adalah	masa	depan	mahasiswa	1
adalah_masa_depan_perekonomian	adalah	masa	depan	perekonomian	1
adalah_masa_depan_yang	adalah	masa	depan	yang	1
adalah_masa_jaya_banget	adalah	masa	jaya	banget	1
adalah_masa_ketika_tata	adalah	masa	ketika	tata	1
adalah_masa_lalu_yang	adalah	masa	lalu	yang	1
adalah_masa_pa-nen_bagi	adalah	masa	pa-nen	bagi	1
adalah_masa_partai-partai_bersama	adalah	masa	partai-partai	bersama	1
adalah_masa_pembentukan_karakter	adalah	masa	pembentukan	karakter	1
adalah_masa_penentuan_bagi	adalah	masa	penentuan	bagi	1
adalah_masa_pengenalan_lingkungan	adalah	masa	pengenalan	lingkungan	1
adalah_masa_perjuangan_seluruh	adalah	masa	perjuangan	seluruh	1
adalah_masa_persiapan_bagi	adalah	masa	persiapan	bagi	1
adalah_masa_produksi_gutta-percha	adalah	masa	produksi	gutta-percha	1
adalah_masa_reses_persidangan	adalah	masa	reses	persidangan	1
adalah_masa_tanam_terakhir	adalah	masa	tanam	terakhir	1
adalah_masa_tenang_pilkada	adalah	masa	tenang	pilkada	1
adalah_masa_transisi_dari	adalah	masa	transisi	dari	1
adalah_masa_tunggu_kapal	adalah	masa	tunggu	kapal	1
adalah_masa_untuk_rekonsiliasi	adalah	masa	untuk	rekonsiliasi	1
adalah_masa_yang_paling	adalah	masa	yang	paling	1
adalah_masa-masa_kejayaan_bulutangkis	adalah	masa-masa	kejayaan	bulutangkis	1
adalah_masa-masa_ujian_nasional	adalah	masa-masa	ujian	nasional	1
adalah_masa-masa_untuk_melengkapi	adalah	masa-masa	untuk	melengkapi	1
adalah_masalah_ketaatan_masa-lah	adalah	masalah	ketaatan	masa-lah	1
adalah_memperpanjang_masa_pendaftaran	adalah	memperpanjang	masa	pendaftaran	1
adalah_meningkatkan_masa_kunjungan	adalah	meningkatkan	masa	kunjungan	1
adalah_menyiapkan_masa_depan	adalah	menyiapkan	masa	depan	1
adalah_nama_di_masa	adalah	nama	di	masa	1
adalah_orang-orang_pililihan_masa	adalah	orang-orang	pililihan	masa	1
adalah_pada_masa-lah_keamanan	adalah	pada	masa-lah	keamanan	1
adalah_pe-manggul_masa_depan	adalah	pe-manggul	masa	depan	1
adalah_pe-mimpin_masa_depan	adalah	pe-mimpin	masa	depan	1
adalah_pemenuhan_kebutuhan_masa	adalah	pemenuhan	kebutuhan	masa	1
adalah_pemimpin_bangsa_masa	adalah	pemimpin	bangsa	masa	1
adalah_pemimpin_di_masa	adalah	pemimpin	di	masa	1
adalah_penentu_masa_depan	adalah	penentu	masa	depan	1
adalah_pengurus_yang_masa	adalah	pengurus	yang	masa	1
adalah_puta-ran_dan_masa	adalah	puta-ran	dan	masa	1
adalah_romantisme_masa_lalu	adalah	romantisme	masa	lalu	1
adalah_sedang_masa_perawatan	adalah	sedang	masa	perawatan	1
adalah_sikap_masa_bodoh	adalah	sikap	masa	bodoh	1
adalah_tabungan_kehidupan_masa	adalah	tabungan	kehidupan	masa	1
adalah_tahun_terakhir_masa	adalah	tahun	terakhir	masa	1
adalah_teman_masa_kecil	adalah	teman	masa	kecil	1
adalah_untuk_membawa_masa	adalah	untuk	membawa	masa	1
adanya_beberapa_masa_penindasan	adanya	beberapa	masa	penindasan	1
adanya_masa_berlaku_itu	adanya	masa	berlaku	itu	1
adanya_masa_transisi_pergantian	adanya	masa	transisi	pergantian	1
adanya_masa_tunggu_dalam	adanya	masa	tunggu	dalam	1
adanya_perselisihan_di_masa	adanya	perselisihan	di	masa	1
adat_saat_masa_transisi	adat	saat	masa	transisi	1
administrasi_pada_masa_lampau	administrasi	pada	masa	lampau	1
aduh_masa_sih_kita	aduh	masa	sih	kita	1
agaknya_akan_menjadi_masa	agaknya	akan	menjadi	masa	1
agama_dan_pembangunan_masa	agama	dan	pembangunan	masa	1
agama_di_dunia_masa	agama	di	dunia	masa	1
agama_pada_masa_tua	agama	pada	masa	tua	1
agar_berkesi-nambungan_di_masa	agar	berkesi-nambungan	di	masa	1
agar_bersih_di_masa	agar	bersih	di	masa	1
agar_calon-calon_pemimpin_masa	agar	calon-calon	pemimpin	masa	1
agar_dalam_masa_tua	agar	dalam	masa	tua	1
agar_dapat_memprotek_masa	agar	dapat	memprotek	masa	1
agar_dapat_menyongsong_masa	agar	dapat	menyongsong	masa	1
agar_di_masa_depan	agar	di	masa	depan	1
agar_di_masa_kepemimpinan	agar	di	masa	kepemimpinan	1
agar_di_masa-masa_mendatang	agar	di	masa-masa	mendatang	1
agar_di_penghujung_masa	agar	di	penghujung	masa	1
agar_diganti_setelah_masa	agar	diganti	setelah	masa	1
agar_ke_depan_masa-lah	agar	ke	depan	masa-lah	1
agar_ke_masa_depan	agar	ke	masa	depan	1
agar_kelak_selama_masa	agar	kelak	selama	masa	1
agar_kesalahan_masa_lalu	agar	kesalahan	masa	lalu	1
agar_masa_depan_atlet	agar	masa	depan	atlet	1
agar_masa_depan_generasi	agar	masa	depan	generasi	1
agar_masa_jabatan_hakim	agar	masa	jabatan	hakim	1
agar_masa_mudamu_haruslah	agar	masa	mudamu	haruslah	1
agar_masa_recoverinya_bagus	agar	masa	recoverinya	bagus	1
agar_masa_tugas_bagi	agar	masa	tugas	bagi	1
agar_masa-lahnya_menjadi_clear	agar	masa-lahnya	menjadi	clear	1
agar_masa-masa_jet_lag	agar	masa-masa	jet	lag	1
agar_memberi_masa_depan	agar	memberi	masa	depan	1
agar_pada_pelaksanaan_masa	agar	pada	pelaksanaan	masa	1
agar_pengcab_yang_masa	agar	pengcab	yang	masa	1
agar_peristiwa_masa_kemasukan	agar	peristiwa	masa	kemasukan	1
agar_sebelum_masa_berlaku	agar	sebelum	masa	berlaku	1
agar_sece-patnya_menyelesaikan_masa-lah	agar	sece-patnya	menyelesaikan	masa-lah	1
agar_tersedia_dalam_masa	agar	tersedia	dalam	masa	1
agar_tidak_ada_masa-lah	agar	tidak	ada	masa-lah	1
agen_perubahan_di_masa	agen	perubahan	di	masa	1
agenda_masa_reses_dewan	agenda	masa	reses	dewan	1
agenda_masa_reses_tahun-tahun	agenda	masa	reses	tahun-tahun	1
agenda_studi_ban-ding_masa	agenda	studi	ban-ding	masa	1
agenda_yang_menyulitkan_masa	agenda	yang	menyulitkan	masa	1
air_cair_di_masa	air	cair	di	masa	1
air_demi_masa_depan	air	demi	masa	depan	1
air_di_masa_depan	air	di	masa	depan	1
air_di_masa_kini	air	di	masa	kini	1
air_masih_mengenang_masa	air	masih	mengenang	masa	1
air_zamzam_di_masa	air	zamzam	di	masa	1
aja_mundur_masa_maju	aja	mundur	masa	maju	1
ajang_pertaruhan_masa_depan	ajang	pertaruhan	masa	depan	1
aka_nada_masa_transisi	aka	nada	masa	transisi	1
akademisi_dan_politisi_masa	akademisi	dan	politisi	masa	1
akan_ada_asumsi_masa	akan	ada	asumsi	masa	1
akan_ada_kejutan_masa	akan	ada	kejutan	masa	1
akan_ada_masa_penindakan	akan	ada	masa	penindakan	1
akan_baik_juga_masa	akan	baik	juga	masa	1
akan_berakhir_masa_berlaku-nya	akan	berakhir	masa	berlaku-nya	1
akan_berakhir_masa_berlakunya	akan	berakhir	masa	berlakunya	1
akan_berakhir_masa_jabatannya	akan	berakhir	masa	jabatannya	1
akan_berakhir_masa_tugasnya	akan	berakhir	masa	tugasnya	1
akan_berakhirnya_masa_jabatan	akan	berakhirnya	masa	jabatan	1
akan_beratnya_perjuangan_masa	akan	beratnya	perjuangan	masa	1
akan_berguna_untuk_masa	akan	berguna	untuk	masa	1
akan_berkontribusi_terhadap_masa	akan	berkontribusi	terhadap	masa	1
akan_berlangsung_hingga_masa	akan	berlangsung	hingga	masa	1
akan_berlangsung_selama_masa	akan	berlangsung	selama	masa	1
akan_berlanjut_di_masa	akan	berlanjut	di	masa	1
akan_bertugas_selama_masa	akan	bertugas	selama	masa	1
akan_dibahas_pada_masa	akan	dibahas	pada	masa	1
akan_dibawakan_sela-ma_masa	akan	dibawakan	sela-ma	masa	1
akan_diberikan_masa_transisi	akan	diberikan	masa	transisi	1
akan_dihabisi_pada_masa	akan	dihabisi	pada	masa	1
akan_dihadapi_di_masa	akan	dihadapi	di	masa	1
akan_diikuti_masa_sakit	akan	diikuti	masa	sakit	1
akan_diintensifkan_di_masa	akan	diintensifkan	di	masa	1
akan_dikebut_saat_masa	akan	dikebut	saat	masa	1
akan_dilaksanakan_di_masa-masa	akan	dilaksanakan	di	masa-masa	1
akan_dilakukan_di_masa	akan	dilakukan	di	masa	1
akan_dilakukan_saat_masa	akan	dilakukan	saat	masa	1
akan_dilayangkan_sebelum_masa	akan	dilayangkan	sebelum	masa	1
akan_diluncurkan_dikem-bangkan_masa	akan	diluncurkan	dikem-bangkan	masa	1
akan_dimasukkan_di_masa	akan	dimasukkan	di	masa	1
akan_diperhitungkan_masa_kerjanya	akan	diperhitungkan	masa	kerjanya	1
akan_diperpanjangan_hingga_masa	akan	diperpanjangan	hingga	masa	1
akan_dipikirkan_pada_masa	akan	dipikirkan	pada	masa	1
akan_dirasakan_di_masa	akan	dirasakan	di	masa	1
akan_dirinya_di_masa	akan	dirinya	di	masa	1
akan_diselesaikan_pada_masa	akan	diselesaikan	pada	masa	1
akan_dituntaskan_pada_masa	akan	dituntaskan	pada	masa	1
akan_habis_masa_baktinya	akan	habis	masa	baktinya	1
akan_habis_masa_berlakunya	akan	habis	masa	berlakunya	1
akan_hadir_di_masa	akan	hadir	di	masa	1
akan_ikut_menentukan_masa	akan	ikut	menentukan	masa	1
akan_indahnya_masa_kecil	akan	indahnya	masa	kecil	1
akan_kehilangan_masa_remajanya	akan	kehilangan	masa	remajanya	1
akan_kembali_ke_masa	akan	kembali	ke	masa	1
akan_lagi_mengingat_masa	akan	lagi	mengingat	masa	1
akan_masa_depan_agar	akan	masa	depan	agar	1
akan_masa_depan_mereka	akan	masa	depan	mereka	1
akan_masa_depan_sector	akan	masa	depan	sector	1
akan_masa_depan_sepak	akan	masa	depan	sepak	1
akan_masa_depan_yang	akan	masa	depan	yang	1
akan_masa_depan-nya_ajak	akan	masa	depan-nya	ajak	1
akan_masa_dulu_saat	akan	masa	dulu	saat	1
akan_masa_remaja_saya	akan	masa	remaja	saya	1
akan_masa-masa_yang_telah	akan	masa-masa	yang	telah	1
akan_masuk_dalam_masa	akan	masuk	dalam	masa	1
akan_masuk_masa_transisi	akan	masuk	masa	transisi	1
akan_masuk_pada_masa	akan	masuk	pada	masa	1
akan_me-lepaskan_masa_jabatan	akan	me-lepaskan	masa	jabatan	1
akan_me-manfaaatkan_masa_reses	akan	me-manfaaatkan	masa	reses	1
akan_me-masuki_masa_panen	akan	me-masuki	masa	panen	1
akan_melakukan_masa_reses	akan	melakukan	masa	reses	1
akan_melaporkan_masa-lah_ini	akan	melaporkan	masa-lah	ini	1
akan_melepaskan_masa_jabatannya	akan	melepaskan	masa	jabatannya	1
akan_melukiskan_wajah_masa	akan	melukiskan	wajah	masa	1
akan_memaksimalkan_masa_kampanye	akan	memaksimalkan	masa	kampanye	1
akan_memanfaatkan_masa_empat	akan	memanfaatkan	masa	empat	1
akan_memasuki_masa_paceklik	akan	memasuki	masa	paceklik	1
akan_memasuki_masa_pemeliharaan	akan	memasuki	masa	pemeliharaan	1
akan_memasuki_masa_penentuan	akan	memasuki	masa	penentuan	1
akan_memasuki_masa_pensiunan	akan	memasuki	masa	pensiunan	1
akan_memasuki_masa_reses	akan	memasuki	masa	reses	1
akan_membahas_mengenai_masa	akan	membahas	mengenai	masa	1
akan_membaik_di_masa	akan	membaik	di	masa	1
akan_membawa_masa_depan	akan	membawa	masa	depan	1
akan_membentuk_generasi_masa	akan	membentuk	generasi	masa	1
akan_membentuk_masa_depan	akan	membentuk	masa	depan	1
akan_mememperpanjang_masa_pendaftaran	akan	mememperpanjang	masa	pendaftaran	1
akan_memengaruhi_masa_depan	akan	memengaruhi	masa	depan	1
akan_memiliki_masa_depan	akan	memiliki	masa	depan	1
akan_memiliki_masa_hidup	akan	memiliki	masa	hidup	1
akan_meminta_perpanjangan_masa	akan	meminta	perpanjangan	masa	1
akan_mempercepat_masa_pensiun	akan	mempercepat	masa	pensiun	1
akan_memperpanjang_masa_magang	akan	memperpanjang	masa	magang	1
akan_memperpendek_masa_kerja	akan	memperpendek	masa	kerja	1
akan_mempertimbangkan_masa_depan	akan	mempertimbangkan	masa	depan	1
akan_memutuskan_masa_depan	akan	memutuskan	masa	depan	1
akan_menarik_melihat_masa	akan	menarik	melihat	masa	1
akan_menatap_masa_depan	akan	menatap	masa	depan	1
akan_mendekati_akhir_masa	akan	mendekati	akhir	masa	1
akan_menemui_masa-masa_paling	akan	menemui	masa-masa	paling	1
akan_mengakhiri_masa_jabatan	akan	mengakhiri	masa	jabatan	1
akan_mengakhiri_masa_lajang	akan	mengakhiri	masa	lajang	1
akan_mengakhiri_masa_peng-abdian	akan	mengakhiri	masa	peng-abdian	1
akan_mengakhiri_masa_rehatnya	akan	mengakhiri	masa	rehatnya	1
akan_mengalami_masa_kesusahan	akan	mengalami	masa	kesusahan	1
akan_mengalami_masa-masa_sulit	akan	mengalami	masa-masa	sulit	1
akan_mengatur_masa_kerja	akan	mengatur	masa	kerja	1
akan_mengatur_selama_masa	akan	mengatur	selama	masa	1
akan_mengembalikan_sebelum_masa	akan	mengembalikan	sebelum	masa	1
akan_mengembangkan_mobil_masa	akan	mengembangkan	mobil	masa	1
akan_menghabiskan_masa_remajanya	akan	menghabiskan	masa	remajanya	1
akan_menghabiskan_masa-masa_pertamanya	akan	menghabiskan	masa-masa	pertamanya	1
akan_menghadapi_masa-masa_strategis	akan	menghadapi	masa-masa	strategis	1
akan_menghancurkan_masa_depan	akan	menghancurkan	masa	depan	1
akan_menghancurkan_masa_remaja	akan	menghancurkan	masa	remaja	1
akan_mengulang_sejarah-sejarah_masa	akan	mengulang	sejarah-sejarah	masa	1
akan_menimbulkan_masa-lah_baru	akan	menimbulkan	masa-lah	baru	1
akan_menja-lani_masa_hukuman	akan	menja-lani	masa	hukuman	1
akan_menjadi_bagaimana_masa	akan	menjadi	bagaimana	masa	1
akan_menjadi_masa_ujicoba	akan	menjadi	masa	ujicoba	1
akan_menjadi_masa_yang	akan	menjadi	masa	yang	1
akan_menjadi_masa_yanng	akan	menjadi	masa	yanng	1
akan_menjadikan_kegiatan-kegiatan_masa	akan	menjadikan	kegiatan-kegiatan	masa	1
akan_menjalani_cuti_masa	akan	menjalani	cuti	masa	1
akan_menjalani_masa_berkabung	akan	menjalani	masa	berkabung	1
akan_menjalani_masa_pelayanan	akan	menjalani	masa	pelayanan	1
akan_menjalani_masa_pemulihan	akan	menjalani	masa	pemulihan	1
akan_menjalani_masa_puasa	akan	menjalani	masa	puasa	1
akan_menjalankan_masa_bakti	akan	menjalankan	masa	bakti	1
akan_menjumpai_masa_depan	akan	menjumpai	masa	depan	1
akan_menunggu_masa_berkabung	akan	menunggu	masa	berkabung	1
akan_menyangka_masa_muda	akan	menyangka	masa	muda	1
akan_menyelesaikan_masa_jabatannya	akan	menyelesaikan	masa	jabatannya	1
akan_meru-sak_masa_depan	akan	meru-sak	masa	depan	1
akan_merusak_masa_de-pan	akan	merusak	masa	de-pan	1
akan_merusak_moral_masa	akan	merusak	moral	masa	1
akan_muncul_di_masa	akan	muncul	di	masa	1
akan_mungkin_meraih_masa	akan	mungkin	meraih	masa	1
akan_nostalgia_masa-masa_yang	akan	nostalgia	masa-masa	yang	1
akan_perhatikan_masa_depan	akan	perhatikan	masa	depan	1
akan_perilakunya_di_masa	akan	perilakunya	di	masa	1
akan_populer_di_masa	akan	populer	di	masa	1
akan_punya_masa_depan	akan	punya	masa	depan	1
akan_resmi_masuki_masa	akan	resmi	masuki	masa	1
akan_segera_berakhir_masa	akan	segera	berakhir	masa	1
akan_segera_melepas_masa	akan	segera	melepas	masa	1
akan_segera_memasuki_masa	akan	segera	memasuki	masa	1
akan_segera_memulai_masa	akan	segera	memulai	masa	1
akan_segera_mengakhiri_masa	akan	segera	mengakhiri	masa	1
akan_segera_menghabisi_masa	akan	segera	menghabisi	masa	1
akan_segera_menyudahi_masa	akan	segera	menyudahi	masa	1
akan_selesai_da-lam_masa	akan	selesai	da-lam	masa	1
akan_sukses_pada_masa	akan	sukses	pada	masa	1
akan_sulit_membayangkan_masa	akan	sulit	membayangkan	masa	1
akan_tampak_pada_masa	akan	tampak	pada	masa	1
akan_tenggelam_di_masa	akan	tenggelam	di	masa	1
akan_terbayarkan_pada_masa	akan	terbayarkan	pada	masa	1
akan_terjadi_perpanjangan_masa	akan	terjadi	perpanjangan	masa	1
akan_terjadi_selama_masa	akan	terjadi	selama	masa	1
akan_terlupakan_sepanjang_masa	akan	terlupakan	sepanjang	masa	1
akan_tiba_di_masa	akan	tiba	di	masa	1
akan_turut_menentukan_masa	akan	turut	menentukan	masa	1
akhir_dari_masa_kerja	akhir	dari	masa	kerja	1
akhir_masa_jabatan_anggota	akhir	masa	jabatan	anggota	1
akhir_masa_jabatan_karena	akhir	masa	jabatan	karena	1
akhir_masa_jabatan_mereka	akhir	masa	jabatan	mereka	1
akhir_masa_jabatan_pada	akhir	masa	jabatan	pada	1
akhir_masa_jabatan_saya	akhir	masa	jabatan	saya	1
akhir_masa_jabatannya_di	akhir	masa	jabatannya	di	1
akhir_masa_jabatannya_perempuan	akhir	masa	jabatannya	perempuan	1
akhir_masa_jabatannya_popularitas	akhir	masa	jabatannya	popularitas	1
akhir_masa_jabatannya_ujar	akhir	masa	jabatannya	ujar	1
akhir_masa_jabatannya_yang	akhir	masa	jabatannya	yang	1
akhir_masa_kejayaan_atau	akhir	masa	kejayaan	atau	1
akhir_masa_kerja_pe-ngerjaan	akhir	masa	kerja	pe-ngerjaan	1
akhir_masa_masukan_publik	akhir	masa	masukan	publik	1
akhir_masa_pemerintahannya_ruang-ruang	akhir	masa	pemerintahannya	ruang-ruang	1
akhir_masa_pendaftaran_bakal	akhir	masa	pendaftaran	bakal	1
akhir_masa_persidangan_ini	akhir	masa	persidangan	ini	1
akhir_masa_pra_musim	akhir	masa	pra	musim	1
akhir_masa_remaja_mereka	akhir	masa	remaja	mereka	1
akhir_masa_reses_yakni	akhir	masa	reses	yakni	1
akhir_masa_sebagai_mahasiswa	akhir	masa	sebagai	mahasiswa	1
akhir_masa_sekolah_di	akhir	masa	sekolah	di	1
akhir_masa_sidang_kedua	akhir	masa	sidang	kedua	1
akhir_masa_tugas_yang	akhir	masa	tugas	yang	1
akhir_pekan_dan_masa	akhir	pekan	dan	masa	1
akhir_pekan_dan_masa-masa	akhir	pekan	dan	masa-masa	1
akhir_tahun_adalah_masa	akhir	tahun	adalah	masa	1
akhirnya_bisa_menyelamatkan_masa	akhirnya	bisa	menyelamatkan	masa	1
akhirnya_disetujui_masa-lah_ganti	akhirnya	disetujui	masa-lah	ganti	1
akhirnya_kembali_ke_masa	akhirnya	kembali	ke	masa	1
akhirnya_masa_jabatannya_sebagai	akhirnya	masa	jabatannya	sebagai	1
akhirnya_menjalani_masa_perkuliahan	akhirnya	menjalani	masa	perkuliahan	1
akhirnya_pada_masa_saya	akhirnya	pada	masa	saya	1
akhri_masa_jabatannya_tidak	akhri	masa	jabatannya	tidak	1
akibat_adanya_masa_transisi	akibat	adanya	masa	transisi	1
akibat_lamanya_masa_tunggu	akibat	lamanya	masa	tunggu	1
akibat_masa_liburan_ini	akibat	masa	liburan	ini	1
akibat_memikirkan_masa_depannya	akibat	memikirkan	masa	depannya	1
akibat_narkoba_masa_depan	akibat	narkoba	masa	depan	1
akibat_pemberitaan_di_masa	akibat	pemberitaan	di	masa	1
akibat_pengalaman_masa_kecil	akibat	pengalaman	masa	kecil	1
akidah_pada_masa_kini	akidah	pada	masa	kini	1
akrabnya_mene-gaskan_masa_depan	akrabnya	mene-gaskan	masa	depan	1
aksi_masa_kepada_pemerintahnya	aksi	masa	kepada	pemerintahnya	1
aksi_masa_selalu_mengundang	aksi	masa	selalu	mengundang	1
aksi_masa_yang_bakal	aksi	masa	yang	bakal	1
aktif_bergerak_dari_masa	aktif	bergerak	dari	masa	1
aktif_di_masa_kampanye	aktif	di	masa	kampanye	1
aktif_di_masa_mudanya	aktif	di	masa	mudanya	1
aktif_indikator_produksi_masa	aktif	indikator	produksi	masa	1
aktivitas_di_masa_lalu	aktivitas	di	masa	lalu	1
aktivitas_kita_di_masa	aktivitas	kita	di	masa	1
aktivitas_remaja_masa_kini	aktivitas	remaja	masa	kini	1
aktivitas_wisatawan_selama_masa	aktivitas	wisatawan	selama	masa	1
aktual_di_masa_depan	aktual	di	masa	depan	1
akun_lain_tanpa_masa	akun	lain	tanpa	masa	1
akurat_tentang_pekerjaan_masa	akurat	tentang	pekerjaan	masa	1
al-Idrisi_menghabiskan_masa_produk	al-Idrisi	menghabiskan	masa	produk	1
alam_merupakan_masa_depan	alam	merupakan	masa	depan	1
alam_terhadap_masa_depan	alam	terhadap	masa	depan	1
alami_dan_masa_pemulihan	alami	dan	masa	pemulihan	1
