ngram	w1	w2	w3	n
belakang_kita_seperti	belakang	kita	seperti	1
belakang_kita_ujar	belakang	kita	ujar	1
belakang_knalpot_atau	belakang	knalpot	atau	1
belakang_kolase_foto	belakang	kolase	foto	1
belakang_kompleks_pasar	belakang	kompleks	pasar	1
belakang_kompleks_pertokoan	belakang	kompleks	pertokoan	1
belakang_kompleks_plaza	belakang	kompleks	plaza	1
belakang_kontraktor_yang	belakang	kontraktor	yang	1
belakang_korban_bersama	belakang	korban	bersama	1
belakang_korban_dan	belakang	korban	dan	1
belakang_korban_dari	belakang	korban	dari	1
belakang_korban_ditabrak	belakang	korban	ditabrak	1
belakang_korban_juga	belakang	korban	juga	1
belakang_korban_melihat	belakang	korban	melihat	1
belakang_korban_menggunakan	belakang	korban	menggunakan	1
belakang_korban_putus	belakang	korban	putus	1
belakang_kota_ini	belakang	kota	ini	1
belakang_kuasa_hukumnya	belakang	kuasa	hukumnya	1
belakang_kuliah_saya	belakang	kuliah	saya	1
belakang_kuliner_melainkan	belakang	kuliner	melainkan	1
belakang_kultural_dan	belakang	kultural	dan	1
belakang_kultural_khususnya	belakang	kultural	khususnya	1
belakang_kurang_karena	belakang	kurang	karena	1
belakang_kursi_penonton	belakang	kursi	penonton	1
belakang_la-wan_bersamanya	belakang	la-wan	bersamanya	1
belakang_lainnya_katanya	belakang	lainnya	katanya	1
belakang_lainnya_yang	belakang	lainnya	yang	1
belakang_lalu_terdakwa	belakang	lalu	terdakwa	1
belakang_lampu_lalu	belakang	lampu	lalu	1
belakang_lapangan_lawan	belakang	lapangan	lawan	1
belakang_lapangan_olahraga	belakang	lapangan	olahraga	1
belakang_laptop_bukan	belakang	laptop	bukan	1
belakang_laut_hutan	belakang	laut	hutan	1
belakang_lawan_di	belakang	lawan	di	1
belakang_lawan_melakukan	belakang	lawan	melakukan	1
belakang_lawannya_nanti	belakang	lawannya	nanti	1
belakang_layar_adalah	belakang	layar	adalah	1
belakang_layar_benar-benar	belakang	layar	benar-benar	1
belakang_layar_dalam	belakang	layar	dalam	1
belakang_layar_dan	belakang	layar	dan	1
belakang_layar_hingga	belakang	layar	hingga	1
belakang_layar_ke-dua	belakang	layar	ke-dua	1
belakang_layar_kedua	belakang	layar	kedua	1
belakang_layar_memberi	belakang	layar	memberi	1
belakang_layar_memperlihatkan	belakang	layar	memperlihatkan	1
belakang_layar_mulai	belakang	layar	mulai	1
belakang_layar_pun	belakang	layar	pun	1
belakang_layar_saja	belakang	layar	saja	1
belakang_layar_sebagai	belakang	layar	sebagai	1
belakang_layar_sebisa	belakang	layar	sebisa	1
belakang_layar_tim-tim	belakang	layar	tim-tim	1
belakang_lebih_baik	belakang	lebih	baik	1
belakang_lebih_fokus	belakang	lebih	fokus	1
belakang_lebih_hebat	belakang	lebih	hebat	1
belakang_leher_depan	belakang	leher	depan	1
belakang_lensa_kamera	belakang	lensa	kamera	1
belakang_litologi_dan	belakang	litologi	dan	1
belakang_luar_angkasa	belakang	luar	angkasa	1
belakang_luar_negeri	belakang	luar	negeri	1
belakang_lulusan_yang	belakang	lulusan	yang	1
belakang_lupa_dikunci	belakang	lupa	dikunci	1
belakang_lutut_mame-ko	belakang	lutut	mame-ko	1
belakang_lutut_merupakan	belakang	lutut	merupakan	1
belakang_maka_orang-orang	belakang	maka	orang-orang	1
belakang_maka_polda	belakang	maka	polda	1
belakang_makamnya_terdapat	belakang	makamnya	terdapat	1
belakang_mal_untuk	belakang	mal	untuk	1
belakang_malah_masih	belakang	malah	masih	1
belakang_mampu_ditutup	belakang	mampu	ditutup	1
belakang_mantan_kekasih	belakang	mantan	kekasih	1
belakang_mantan_menteri	belakang	mantan	menteri	1
belakang_mantan_pelatih	belakang	mantan	pelatih	1
belakang_manusia_raksasa	belakang	manusia	raksasa	1
belakang_masa_lalu	belakang	masa	lalu	1
belakang_masih_berdiri	belakang	masih	berdiri	1
belakang_masih_harus	belakang	masih	harus	1
belakang_masing-masing_calon	belakang	masing-masing	calon	1
belakang_masing-masing_perusahaan	belakang	masing-masing	perusahaan	1
belakang_masjid_baru	belakang	masjid	baru	1
belakang_masjid_itu	belakang	masjid	itu	1
belakang_masjid_pihak	belakang	masjid	pihak	1
belakang_masyarakat_yang	belakang	masyarakat	yang	1
belakang_mata_bintik	belakang	mata	bintik	1
belakang_mata_dan	belakang	mata	dan	1
belakang_mata_kabur	belakang	mata	kabur	1
belakang_maupun_kapasitas	belakang	maupun	kapasitas	1
belakang_maupun_profesi	belakang	maupun	profesi	1
belakang_megapiksel_dilengkapi	belakang	megapiksel	dilengkapi	1
belakang_meja_atau	belakang	meja	atau	1
belakang_meja_bertuliskan	belakang	meja	bertuliskan	1
belakang_meja_dan	belakang	meja	dan	1
belakang_meja_kong	belakang	meja	kong	1
belakang_meja_lalu	belakang	meja	lalu	1
belakang_meja_loket	belakang	meja	loket	1
belakang_meja_seharian	belakang	meja	seharian	1
belakang_melainkan_dari	belakang	melainkan	dari	1
belakang_melaju_pula	belakang	melaju	pula	1
belakang_melakukan_hal	belakang	melakukan	hal	1
belakang_melihat_akar	belakang	melihat	akar	1
belakang_melihat_kasus	belakang	melihat	kasus	1
belakang_melihat_masa	belakang	melihat	masa	1
belakang_memainkan_pion	belakang	memainkan	pion	1
belakang_memakai_satu	belakang	memakai	satu	1
belakang_memang_mulai	belakang	memang	mulai	1
belakang_memangkas_jumlah	belakang	memangkas	jumlah	1
belakang_memastikan_bahwa	belakang	memastikan	bahwa	1
belakang_membantu_pertahanan	belakang	membantu	pertahanan	1
belakang_membentuk_logo	belakang	membentuk	logo	1
belakang_membuat_transisi	belakang	membuat	transisi	1
belakang_memeriksa_kerja	belakang	memeriksa	kerja	1
belakang_memiliki_cabang	belakang	memiliki	cabang	1
belakang_menangani_korban	belakang	menangani	korban	1
belakang_mencari_tempat	belakang	mencari	tempat	1
belakang_mendadak_muncul	belakang	mendadak	muncul	1
belakang_menegaskan_bahwa	belakang	menegaskan	bahwa	1
belakang_mengakui_tidak	belakang	mengakui	tidak	1
belakang_mengalami_cedera	belakang	mengalami	cedera	1
belakang_mengalami_pembengkakkan	belakang	mengalami	pembengkakkan	1
belakang_mengalami_retak	belakang	mengalami	retak	1
belakang_mengapa_ia	belakang	mengapa	ia	1
belakang_mengawal_iring-irigngan	belakang	mengawal	iring-irigngan	1
belakang_mengecewakan_itu	belakang	mengecewakan	itu	1
belakang_menggunakan_batang	belakang	menggunakan	batang	1
belakang_menggunakan_kayu	belakang	menggunakan	kayu	1
belakang_menggunakan_pencitraan	belakang	menggunakan	pencitraan	1
belakang_menggunakan_sepeda	belakang	menggunakan	sepeda	1
belakang_menghadap_ke	belakang	menghadap	ke	1
belakang_mengingat_semua	belakang	mengingat	semua	1
belakang_menimbulkan_sejumlah	belakang	menimbulkan	sejumlah	1
belakang_menjadi_cukup	belakang	menjadi	cukup	1
belakang_menjadi_kaku	belakang	menjadi	kaku	1
belakang_menjadi_pengganjal	belakang	menjadi	pengganjal	1
belakang_menjadi_tegak	belakang	menjadi	tegak	1
belakang_menteri_yang	belakang	menteri	yang	1
belakang_menuju_organ-organ	belakang	menuju	organ-organ	1
belakang_menumpu_tubuh	belakang	menumpu	tubuh	1
belakang_menunjukkan_aksi	belakang	menunjukkan	aksi	1
belakang_menurutnya_tidak	belakang	menurutnya	tidak	1
belakang_menyebut_diri	belakang	menyebut	diri	1
belakang_menyentuh_garis	belakang	menyentuh	garis	1
belakang_menyusul_cederanya	belakang	menyusul	cederanya	1
belakang_mereka_ada	belakang	mereka	ada	1
belakang_mereka_berjarak	belakang	mereka	berjarak	1
belakang_mereka_curiga	belakang	mereka	curiga	1
belakang_mereka_dan	belakang	mereka	dan	1
belakang_mereka_lebur	belakang	mereka	lebur	1
belakang_mereka_makin	belakang	mereka	makin	1
belakang_mereka_melemparkan	belakang	mereka	melemparkan	1
belakang_mereka_polisi	belakang	mereka	polisi	1
belakang_mereka_rombongan	belakang	mereka	rombongan	1
belakang_mereka_setelah	belakang	mereka	setelah	1
belakang_mereka_telusuri	belakang	mereka	telusuri	1
belakang_mereka_tergerus	belakang	mereka	tergerus	1
belakang_mereka_terlihat	belakang	mereka	terlihat	1
belakang_mereka_ujar	belakang	mereka	ujar	1
belakang_mereka_untuk	belakang	mereka	untuk	1
belakang_merepresentasikan_kata	belakang	merepresentasikan	kata	1
belakang_merupakan_yang	belakang	merupakan	yang	1
belakang_meski_sebelumnya	belakang	meski	sebelumnya	1
belakang_mikrofon_sendirian	belakang	mikrofon	sendirian	1
belakang_milik_suadara	belakang	milik	suadara	1
belakang_militer_dan	belakang	militer	dan	1
belakang_militer_dengan	belakang	militer	dengan	1
belakang_militer_sama	belakang	militer	sama	1
belakang_militer_seperti	belakang	militer	seperti	1
belakang_militer_untuk	belakang	militer	untuk	1
belakang_militernya_sebagai	belakang	militernya	sebagai	1
belakang_mirip_dengan	belakang	mirip	dengan	1
belakang_mo-bil_yang	belakang	mo-bil	yang	1
belakang_mobil_ambulans	belakang	mobil	ambulans	1
belakang_mobil_besar	belakang	mobil	besar	1
belakang_mobil_bisa	belakang	mobil	bisa	1
belakang_mobil_boks	belakang	mobil	boks	1
belakang_mobil_box	belakang	mobil	box	1
belakang_mobil_dan	belakang	mobil	dan	1
belakang_mobil_dengan	belakang	mobil	dengan	1
belakang_mobil_duluan	belakang	mobil	duluan	1
belakang_mobil_golf	belakang	mobil	golf	1
belakang_mobil_itu	belakang	mobil	itu	1
belakang_mobil_masuk	belakang	mobil	masuk	1
belakang_mobil_mereka	belakang	mobil	mereka	1
belakang_mobil_pikap	belakang	mobil	pikap	1
belakang_mobil_sedan	belakang	mobil	sedan	1
belakang_mobil_sedangkan	belakang	mobil	sedangkan	1
belakang_mobil_sehingga	belakang	mobil	sehingga	1
belakang_mobil_siswi	belakang	mobil	siswi	1
belakang_mobil_tim	belakang	mobil	tim	1
belakang_monitor_di	belakang	monitor	di	1
belakang_monoshock_dumper	belakang	monoshock	dumper	1
belakang_moratorium_ujian	belakang	moratorium	ujian	1
belakang_motor_patroli	belakang	motor	patroli	1
belakang_motor_pelaku	belakang	motor	pelaku	1
belakang_mudah_kemasukan	belakang	mudah	kemasukan	1
belakang_multietnis_warga	belakang	multietnis	warga	1
belakang_munculnya_hadiah	belakang	munculnya	hadiah	1
belakang_munculnya_keberatan	belakang	munculnya	keberatan	1
belakang_munculnya_kegiatan	belakang	munculnya	kegiatan	1
belakang_mungkin_tak	belakang	mungkin	tak	1
belakang_museum_era	belakang	museum	era	1
belakang_musik_yang	belakang	musik	yang	1
belakang_nama_partainya	belakang	nama	partainya	1
belakang_nama_si	belakang	nama	si	1
belakang_namanya_tidak	belakang	namanya	tidak	1
belakang_nampan_tersebut	belakang	nampan	tersebut	1
belakang_namun_korban	belakang	namun	korban	1
belakang_ne-gara_dan	belakang	ne-gara	dan	1
belakang_negara_bangsa	belakang	negara	bangsa	1
belakang_negara_tropis	belakang	negara	tropis	1
belakang_ngasih_tahu	belakang	ngasih	tahu	1
belakang_notebook_yang	belakang	notebook	yang	1
belakang_novel_karya	belakang	novel	karya	1
belakang_objek_foto	belakang	objek	foto	1
belakang_olah_raga	belakang	olah	raga	1
belakang_oleh_dua	belakang	oleh	dua	1
belakang_oleh_mantan	belakang	oleh	mantan	1
belakang_oleh_pe-laku	belakang	oleh	pe-laku	1
belakang_oleh_pembalap	belakang	oleh	pembalap	1
belakang_ombak_dengan	belakang	ombak	dengan	1
belakang_optimisme_itu	belakang	optimisme	itu	1
belakang_orang_yang	belakang	orang	yang	1
belakang_orangnya_bermasalah	belakang	orangnya	bermasalah	1
belakang_otak_bisa	belakang	otak	bisa	1
belakang_pa_dorang	belakang	pa	dorang	1
belakang_pada_bagian	belakang	pada	bagian	1
belakang_pada_bulan	belakang	pada	bulan	1
belakang_pada_grid	belakang	pada	grid	1
belakang_pada_latihan	belakang	pada	latihan	1
belakang_pahanya_setelah	belakang	pahanya	setelah	1
belakang_pameran_ini	belakang	pameran	ini	1
belakang_pang-gung_otomatis	belakang	pang-gung	otomatis	1
belakang_panggung_aksi	belakang	panggung	aksi	1
belakang_panggung_back	belakang	panggung	back	1
belakang_panggung_bersama	belakang	panggung	bersama	1
belakang_panggung_di	belakang	panggung	di	1
belakang_panggung_itu	belakang	panggung	itu	1
belakang_panggung_juga	belakang	panggung	juga	1
belakang_panggung_ketika	belakang	panggung	ketika	1
belakang_panggung_menampilkan	belakang	panggung	menampilkan	1
belakang_panggung_penampilan	belakang	panggung	penampilan	1
belakang_panggung_seusai	belakang	panggung	seusai	1
belakang_panorama_alam	belakang	panorama	alam	1
belakang_pantai_terdapat	belakang	pantai	terdapat	1
belakang_para_astronaut	belakang	para	astronaut	1
belakang_para_astronot	belakang	para	astronot	1
belakang_para_gelandang	belakang	para	gelandang	1
belakang_para_penggalinya	belakang	para	penggalinya	1
belakang_para_polisi	belakang	para	polisi	1
belakang_partai_politik	belakang	partai	politik	1
belakang_pasar_atau	belakang	pasar	atau	1
belakang_pasar_dan	belakang	pasar	dan	1
belakang_pasar_jika	belakang	pasar	jika	1
belakang_pasar_perbatasan	belakang	pasar	perbatasan	1
belakang_pasar_sekitar	belakang	pasar	sekitar	1
belakang_pasti_hingga	belakang	pasti	hingga	1
belakang_pe-nentuan_jadwal	belakang	pe-nentuan	jadwal	1
belakang_pebisnis_sama	belakang	pebisnis	sama	1
belakang_pecah_bodi	belakang	pecah	bodi	1
belakang_pejabat_kata	belakang	pejabat	kata	1
belakang_peker-jaan_dan	belakang	peker-jaan	dan	1
belakang_pekerjaan_dan	belakang	pekerjaan	dan	1
belakang_pekerjaan_di	belakang	pekerjaan	di	1
belakang_pekerjaan_lamanya	belakang	pekerjaan	lamanya	1
belakang_pekerjaan_sebagai	belakang	pekerjaan	sebagai	1
belakang_pekerjaannya_termasuk	belakang	pekerjaannya	termasuk	1
belakang_pelaku_penistaan	belakang	pelaku	penistaan	1
belakang_pelaku_yang	belakang	pelaku	yang	1
belakang_peledakan_tersebut	belakang	peledakan	tersebut	1
belakang_pemain_tengah	belakang	pemain	tengah	1
belakang_pemandangan_perbukitan	belakang	pemandangan	perbukitan	1
belakang_pemandangan_yang	belakang	pemandangan	yang	1
belakang_pembangunan_beberapa	belakang	pembangunan	beberapa	1
belakang_pembangunan_demosite	belakang	pembangunan	demosite	1
belakang_pembeli_juga	belakang	pembeli	juga	1
belakang_pembuatan_alat	belakang	pembuatan	alat	1
belakang_pembuatan_video	belakang	pembuatan	video	1
belakang_pemerintah_menstabilkan	belakang	pemerintah	menstabilkan	1
belakang_pemesan_ojek	belakang	pemesan	ojek	1
belakang_pemilihan_topik	belakang	pemilihan	topik	1
belakang_pemimpin_klasemen	belakang	pemimpin	klasemen	1
belakang_pemimpinnya_tetapi	belakang	pemimpinnya	tetapi	1
belakang_pemkot_dekat	belakang	pemkot	dekat	1
belakang_pemuncak_klasemen	belakang	pemuncak	klasemen	1
belakang_pen_didikan	belakang	pen	didikan	1
belakang_pen-didikan_minimal	belakang	pen-didikan	minimal	1
belakang_penampilan_konsisten	belakang	penampilan	konsisten	1
belakang_pencatatan_di	belakang	pencatatan	di	1
belakang_penciptaan_komposisi	belakang	penciptaan	komposisi	1
belakang_pendeta_menggunakan	belakang	pendeta	menggunakan	1
belakang_pendidi-kan_atau	belakang	pendidi-kan	atau	1
belakang_pendidikan_adalah	belakang	pendidikan	adalah	1
belakang_pendidikan_beliau	belakang	pendidikan	beliau	1
belakang_pendidikan_di	belakang	pendidikan	di	1
belakang_pendidikan_dokter	belakang	pendidikan	dokter	1
belakang_pendidikan_formal	belakang	pendidikan	formal	1
belakang_pendidikan_geologi	belakang	pendidikan	geologi	1
belakang_pendidikan_ilmu	belakang	pendidikan	ilmu	1
belakang_pendidikan_masyarakat	belakang	pendidikan	masyarakat	1
belakang_pendidikan_maupun	belakang	pendidikan	maupun	1
belakang_pendidikan_me-rupakan	belakang	pendidikan	me-rupakan	1
belakang_pendidikan_mereka	belakang	pendidikan	mereka	1
belakang_pendidikan_merupakan	belakang	pendidikan	merupakan	1
belakang_pendidikan_minimal	belakang	pendidikan	minimal	1
belakang_pendidikan_orang	belakang	pendidikan	orang	1
belakang_pendidikan_para	belakang	pendidikan	para	1
belakang_pendidikan_pengalaman	belakang	pendidikan	pengalaman	1
belakang_pendidikan_perempuan	belakang	pendidikan	perempuan	1
belakang_pendidikan_perusahaan	belakang	pendidikan	perusahaan	1
belakang_pendidikan_petani	belakang	pendidikan	petani	1
belakang_pendidikan_relatif	belakang	pendidikan	relatif	1
belakang_pendidikan_saya	belakang	pendidikan	saya	1
belakang_pendidikan_seperti	belakang	pendidikan	seperti	1
belakang_pendidikan_tapi	belakang	pendidikan	tapi	1
belakang_pendidikan_tari	belakang	pendidikan	tari	1
belakang_pendidikan_umum	belakang	pendidikan	umum	1
belakang_pendidikan_warga	belakang	pendidikan	warga	1
belakang_pendidikannya_ialah	belakang	pendidikannya	ialah	1
belakang_pendidikannya_katanya	belakang	pendidikannya	katanya	1
belakang_pendidikannya_pernah	belakang	pendidikannya	pernah	1
belakang_pendukung_mantan	belakang	pendukung	mantan	1
belakang_penemuan_pulpen	belakang	penemuan	pulpen	1
belakang_penetapannya_sehingga	belakang	penetapannya	sehingga	1
belakang_pengadaan_mobnas	belakang	pengadaan	mobnas	1
belakang_pengembangan_ekowisata	belakang	pengembangan	ekowisata	1
belakang_pengemudinya_dapat	belakang	pengemudinya	dapat	1
belakang_pengendara_akhirnya	belakang	pengendara	akhirnya	1
belakang_pengetahuan_museum	belakang	pengetahuan	museum	1
belakang_pengguna_diberi	belakang	pengguna	diberi	1
belakang_penghuni_makam	belakang	penghuni	makam	1
belakang_pengusaha_akhirnya	belakang	pengusaha	akhirnya	1
belakang_pengusaha_dan	belakang	pengusaha	dan	1
belakang_pengusaha_dari	belakang	pengusaha	dari	1
belakang_pengusaha_dirinya	belakang	pengusaha	dirinya	1
belakang_pengusaha_memiliki	belakang	pengusaha	memiliki	1
belakang_pengusaha_tadi	belakang	pengusaha	tadi	1
belakang_pengusaha_tidak	belakang	pengusaha	tidak	1
belakang_penindasan_tersebut	belakang	penindasan	tersebut	1
belakang_penonton_tiga	belakang	penonton	tiga	1
belakang_penulisan_buku	belakang	penulisan	buku	1
belakang_penyebab_perceraian	belakang	penyebab	perceraian	1
belakang_penyebabnya_sikap	belakang	penyebabnya	sikap	1
belakang_penyebutan_nama	belakang	penyebutan	nama	1
belakang_pergelangan_kaki	belakang	pergelangan	kaki	1
belakang_peristiwa_di	belakang	peristiwa	di	1
belakang_peritiwa_tersebut	belakang	peritiwa	tersebut	1
belakang_perkampungan_warga	belakang	perkampungan	warga	1
belakang_permai-nan_itu	belakang	permai-nan	itu	1
belakang_pernah_mengalami	belakang	pernah	mengalami	1
belakang_pernikahan_pasangan	belakang	pernikahan	pasangan	1
belakang_persoalan_individu	belakang	persoalan	individu	1
belakang_pertan-dingan_kan	belakang	pertan-dingan	kan	1
belakang_pertandi-ngan_nanti	belakang	pertandi-ngan	nanti	1
belakang_pertanian_atau	belakang	pertanian	atau	1
belakang_pertemuan_kami	belakang	pertemuan	kami	1
belakang_pertokoan_maupun	belakang	pertokoan	maupun	1
belakang_pertokoan_yang	belakang	pertokoan	yang	1
belakang_perumahan_deras	belakang	perumahan	deras	1
belakang_pesawat_dan	belakang	pesawat	dan	1
belakang_pesawat_dengan	belakang	pesawat	dengan	1
belakang_pesawat_saat	belakang	pesawat	saat	1
belakang_pesawat_telah	belakang	pesawat	telah	1
belakang_pesawat_tersebut	belakang	pesawat	tersebut	1
belakang_peserta_seminar	belakang	peserta	seminar	1
belakang_petani_kita	belakang	petani	kita	1
belakang_pin-jaman_masing-masing	belakang	pin-jaman	masing-masing	1
belakang_pintu_membawa	belakang	pintu	membawa	1
belakang_pohon_nan	belakang	pohon	nan	1
belakang_pohon-po-hon_besar	belakang	pohon-po-hon	besar	1
belakang_pola_didik	belakang	pola	didik	1
belakang_polisi_rayon	belakang	polisi	rayon	1
belakang_politik_atau	belakang	politik	atau	1
belakang_politik_saat	belakang	politik	saat	1
belakang_politik_sama	belakang	politik	sama	1
belakang_politik_warga	belakang	politik	warga	1
belakang_ponsel_konsep	belakang	ponsel	konsep	1
belakang_pos_polantas	belakang	pos	polantas	1
belakang_posisi_komisioner	belakang	posisi	komisioner	1
belakang_praktisi_dan	belakang	praktisi	dan	1
belakang_presiden_pertama	belakang	presiden	pertama	1
belakang_prestasi_yang	belakang	prestasi	yang	1
belakang_pria_tersebut	belakang	pria	tersebut	1
belakang_proarm_comotan	belakang	proarm	comotan	1
belakang_profesi_artis	belakang	profesi	artis	1
belakang_profesi_di	belakang	profesi	di	1
belakang_profesi_maupun	belakang	profesi	maupun	1
belakang_profesi_mereka	belakang	profesi	mereka	1
belakang_profesi_pegawai	belakang	profesi	pegawai	1
belakang_proses_konteks	belakang	proses	konteks	1
belakang_punggungnya_lalu	belakang	punggungnya	lalu	1
belakang_putarannya_beda	belakang	putarannya	beda	1
belakang_rahang_bocah	belakang	rahang	bocah	1
belakang_raja_baru	belakang	raja	baru	1
belakang_rajut_sempat	belakang	rajut	sempat	1
belakang_ras_suku	belakang	ras	suku	1
belakang_real_yang	belakang	real	yang	1
belakang_rekam_jejak	belakang	rekam	jejak	1
belakang_rekan_setimnya	belakang	rekan	setimnya	1
belakang_rekomendasi_kongres	belakang	rekomendasi	kongres	1
belakang_religi_istimewa	belakang	religi	istimewa	1
belakang_religiusitas_yang	belakang	religiusitas	yang	1
belakang_rider_tercepat	belakang	rider	tercepat	1
belakang_rivalnya_dari	belakang	rivalnya	dari	1
belakang_rombongan_bupati	belakang	rombongan	bupati	1
belakang_ruang_paripurna	belakang	ruang	paripurna	1
belakang_ruang_raker	belakang	ruang	raker	1
belakang_ruang_rapat	belakang	ruang	rapat	1
belakang_ruang_tersebut	belakang	ruang	tersebut	1
belakang_ruko_mereka	belakang	ruko	mereka	1
belakang_rumah_adik	belakang	rumah	adik	1
belakang_rumah_bermain	belakang	rumah	bermain	1
belakang_rumah_dan	belakang	rumah	dan	1
belakang_rumah_dengan	belakang	rumah	dengan	1
belakang_rumah_di	belakang	rumah	di	1
belakang_rumah_diduga	belakang	rumah	diduga	1
belakang_rumah_duka	belakang	rumah	duka	1
belakang_rumah_hingga	belakang	rumah	hingga	1
belakang_rumah_ia	belakang	rumah	ia	1
belakang_rumah_jebol	belakang	rumah	jebol	1
belakang_rumah_kata	belakang	rumah	kata	1
belakang_rumah_keluarga	belakang	rumah	keluarga	1
belakang_rumah_kepada	belakang	rumah	kepada	1
belakang_rumah_lelaki	belakang	rumah	lelaki	1
belakang_rumah_longsor	belakang	rumah	longsor	1
belakang_rumah_masih	belakang	rumah	masih	1
belakang_rumah_melewati	belakang	rumah	melewati	1
belakang_rumah_penduduk	belakang	rumah	penduduk	1
belakang_rumah_resident	belakang	rumah	resident	1
belakang_rumah_rusak	belakang	rumah	rusak	1
belakang_rumah_sawah	belakang	rumah	sawah	1
belakang_rumah_sehingga	belakang	rumah	sehingga	1
belakang_rumah_sepanjang	belakang	rumah	sepanjang	1
belakang_rumah_setinggi	belakang	rumah	setinggi	1
belakang_rumah_susun	belakang	rumah	susun	1
belakang_rumah_terdapat	belakang	rumah	terdapat	1
belakang_rumah_terlihat	belakang	rumah	terlihat	1
belakang_rumah_tidak	belakang	rumah	tidak	1
belakang_rumah_unik	belakang	rumah	unik	1
belakang_rumahnya_berjatuhan	belakang	rumahnya	berjatuhan	1
belakang_rumahnya_jelas	belakang	rumahnya	jelas	1
belakang_rumahnya_kosong	belakang	rumahnya	kosong	1
belakang_rumahnya_longsor	belakang	rumahnya	longsor	1
belakang_rumahnya_maka	belakang	rumahnya	maka	1
belakang_rumahnya_tanpa	belakang	rumahnya	tanpa	1
belakang_rumahnya_untuk	belakang	rumahnya	untuk	1
belakang_rusun_terlihat	belakang	rusun	terlihat	1
belakang_saat_kemnali	belakang	saat	kemnali	1
belakang_saat_kendaraan	belakang	saat	kendaraan	1
belakang_saat_menghadapi	belakang	saat	menghadapi	1
belakang_saat_pengeboman	belakang	saat	pengeboman	1
belakang_saat_rotasi	belakang	saat	rotasi	1
belakang_saat_si	belakang	saat	si	1
belakang_safety_car	belakang	safety	car	1
belakang_saja_kata	belakang	saja	kata	1
belakang_saksi_dan	belakang	saksi	dan	1
belakang_salju_di	belakang	salju	di	1
belakang_salon_dan	belakang	salon	dan	1
belakang_sambut_kedatangan	belakang	sambut	kedatangan	1
belakang_sampai_ke	belakang	sampai	ke	1
belakang_sampai_lini	belakang	sampai	lini	1
belakang_sampai_ruang	belakang	sampai	ruang	1
belakang_samping_kiri	belakang	samping	kiri	1
belakang_sang_istri	belakang	sang	istri	1
belakang_sang_juara	belakang	sang	juara	1
belakang_sar-jana_bahas	belakang	sar-jana	bahas	1
belakang_sarjana_dan	belakang	sarjana	dan	1
belakang_sasana_adalah	belakang	sasana	adalah	1
belakang_satu_dengan	belakang	satu	dengan	1
belakang_saya_apakah	belakang	saya	apakah	1
belakang_saya_bertahan	belakang	saya	bertahan	1
belakang_saya_harus	belakang	saya	harus	1
belakang_saya_ini	belakang	saya	ini	1
belakang_saya_khususnya	belakang	saya	khususnya	1
belakang_saya_masih	belakang	saya	masih	1
belakang_saya_pa-dahal	belakang	saya	pa-dahal	1
belakang_saya_sebagai	belakang	saya	sebagai	1
belakang_saya_sudah	belakang	saya	sudah	1
belakang_saya_ucap	belakang	saya	ucap	1
belakang_se-hingga_nama	belakang	se-hingga	nama	1
belakang_seakan_terpental	belakang	seakan	terpental	1
belakang_seakan-akan_ia	belakang	seakan-akan	ia	1
belakang_sebagai_bagasi	belakang	sebagai	bagasi	1
belakang_sebagai_bagian	belakang	sebagai	bagian	1
belakang_sebagai_bek	belakang	sebagai	bek	1
belakang_sebagai_desainer	belakang	sebagai	desainer	1
belakang_sebagai_jurnalis	belakang	sebagai	jurnalis	1
belakang_sebagai_mantan	belakang	sebagai	mantan	1
belakang_sebagai_pedagang	belakang	sebagai	pedagang	1
belakang_sebagai_pelengkap	belakang	sebagai	pelengkap	1
belakang_sebagai_pembalap	belakang	sebagai	pembalap	1
belakang_sebagai_pendamping	belakang	sebagai	pendamping	1
belakang_sebagai_penegak	belakang	sebagai	penegak	1
belakang_sebagai_penjamin	belakang	sebagai	penjamin	1
belakang_sebagai_sambungan	belakang	sebagai	sambungan	1
belakang_sebagai_sistem	belakang	sebagai	sistem	1
belakang_sebagai_wartawan	belakang	sebagai	wartawan	1
belakang_sebaiknya_juga	belakang	sebaiknya	juga	1
belakang_sebanyak_empat	belakang	sebanyak	empat	1
belakang_sebanyak_kali	belakang	sebanyak	kali	1
belakang_sebelah_kanan	belakang	sebelah	kanan	1
belakang_sebenarnya_upaya	belakang	sebenarnya	upaya	1
belakang_sebesar_12MP	belakang	sebesar	12MP	1
belakang_sebuah_rumah	belakang	sebuah	rumah	1
belakang_sebuah_showroom	belakang	sebuah	showroom	1
belakang_secara_bersamaan	belakang	secara	bersamaan	1
belakang_secara_sejajar	belakang	secara	sejajar	1
belakang_sedang_dikawal	belakang	sedang	dikawal	1
belakang_sedikit_pincang	belakang	sedikit	pincang	1
belakang_sehing-ga_terbuka	belakang	sehing-ga	terbuka	1
belakang_sehingga_gol	belakang	sehingga	gol	1
belakang_sehingga_keuangan	belakang	sehingga	keuangan	1
belakang_sehingga_membuat	belakang	sehingga	membuat	1
belakang_sehingga_memudahkan	belakang	sehingga	memudahkan	1
belakang_sehingga_sangat	belakang	sehingga	sangat	1
belakang_sehingga_terjatuh	belakang	sehingga	terjatuh	1
belakang_sehingga_terlihat	belakang	sehingga	terlihat	1
belakang_sejarah_dan	belakang	sejarah	dan	1
